unitid,fice,pubst,pbalph,"system","sequen","status","instnm","addr","city","stabbr","zip","gentele",cnty,congdist,"countynm",affil,calsys,hloffer,procc,pr2yr,prlib,prtea,prprof,geost,oereg,obereg,"race",control,type,iclevel,sex,lgrnt,"cncesc",sum2yr,sum4yr,sumpos,eve2yr,eve4yr,evepos,excntl,citysi,admreq,estmo,estyr,"fwrkmoyr","fdgrmoyr",prtfu,pbtfui,pbtfuo,prtfg,pbtfgi,pbtfgo,roomamt,boardamt,period,stcnty,acc1,acc10,acc11,acc12,acc13,acc14,acc15,acc16,acc17,acc18,acc19,acc2,acc20,acc21,acc22,acc23,acc24,acc25,acc27,acc28,acc29,acc3,acc30,acc31,acc32,acc33,acc34,acc35,acc36,acc37,acc38,acc39,acc4,acc40,acc41,acc42,acc43,acc44,acc45,acc46,acc47,acc48,acc49,acc5,acc50,acc51,acc52,acc53,acc54,acc55,acc56,acc57,acc58,acc59,acc6,acc60,acc61,acc62,acc63,acc64,acc65,acc66,acc67,acc68,acc69,acc7,acc71,acc72,acc73,acc74,acc75,acc76,acc77,acc78,acc8,acc81,acc82,acc83,acc84,acc85,acc86,acc88,acc89,acc9,acc90,acc91,acc92,acc93,acc94,acc_apcp,acc_chem,acc_nurs,acc_ort,regaccrd
"229780","3663","53","1730","","","5","WAYLAND BAPTIST UNIV","1900 WEST 7TH","PLAINVIEW","TX","79072",".","","19","HALE","75","1","6","1","0","1","1","0","53","4","6","5","2","2","1","3","0","C01","1","1","1","1","1","1","3","2","2","","","000000","000000","2500","0","0","2910","0","0","1072","1390","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8"
"229799","3664","53","1740","","","5","WEATHERFORD COLLEGE","308 EAST PARK AVENUE","WEATHERFORD","TX","76086",".","","17","PARKER","13","1","3","1","1","0","0","0","53","4","6","5","1","3","2","3","0","E01","1","0","0","1","0","0","1","7","1","","","000000","000000","0","176","448","0","0","0","900","1100","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8"
"229814","3665","53","1750","","","5","WEST TEXAS ST UNIVERSITY","","CANYON","TX","79016",".","","13","RANDALL","12","1","7","1","0","1","1","1","53","4","6","5","1","2","1","3","0","B01","0","1","1","0","1","1","1","2","6","3","","090000","050000","0","470","1550","0","442","1522","1038","1170","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","1","","","","","1","","","","","","","8"
"229841","3668","53","1770","","","5","WHARTON CO JR COLLEGE","911 BOLING HIGHWAY","WHARTON","TX","77488",".","","14","WHARTON","13","1","3","1","1","0","0","0","53","4","6","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","4","","090000","050000","0","325","1415","0","0","0","400","1050","5","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8"
"229887","3669","53","1780","","","5","WILEY COLLEGE","711 ROSBOROUGH SPRINGS RD","MARSHALL","TX","75670",".","","1","HARRISON","71","1","4","0","0","1","1","0","53","4","6","1","2","2","1","3","0","C01","1","1","0","0","0","0","3","2","2","","","000000","000000","2430","0","0","0","0","0","748","1200","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8"
"230038","3670","54","30","D","01","6","BRIGHAM YOUNG U MAIN CAM","","PROVO","UT","84602",".","","3","UTAH","94","5","8","0","1","1","1","1","54","4","7","5","2","2","1","3","0","A01","1","1","1","1","1","1","3","2","2","1","","090000","060000","1400","0","0","1600","0","0","651","1520","7","","1","","","","1","","1","","","","","1","","","","1","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","1","","","","","","1","","","","","","1","","","","","","","1","1","","1","","1","1","","1","","","","","","","7"
"230171","3671","54","140","B","07","E","DIXIE COLLEGE","225 SOUTH 700 EAST","SAINT GEORGE","UT","84770",".","","1","WASHINGTON","12","2","3","1","1","0","0","0","54","4","7","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","9","","090000","050000","0","717","1860","0","0","0","730","1505","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","7"
"230418","3672","54","50","","","5","LATTER-DAY SAINTS BUS C","411 EAST SOUTH TEMPLE","SALT LAKE CY","UT","84111",".","","2","SALT LAKE","94","2","3","1","1","0","0","0","54","4","7","5","2","3","2","3","0","E01","1","0","0","1","0","0","3","4","2","11","","000000","000000","1200","0","0","0","0","0","700","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7"
"230621","3674","54","60","","","5","STEVENS HENAGER C OF BUS","4555 SOUTH 2300 EAST","OGDEN","UT","84117",".","","1","SALT LAKE","25","2","3","1","0","0","0","0","54","4","7","5","2","3","2","3","","E01","1","0","0","1","0","0","2","2","2","9","","090000","050000","3540","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230764","3675","54","90","B","03","E","UNIV OF UTAH","","SALT LAKE CY","UT","84112",".","","2","SALT LAKE","12","2","8","1","0","1","1","1","54","4","7","5","1","1","1","3","2","A02","0","1","1","0","1","1","1","4","2","2","","030000","050000","0","1167","3330","0","1167","3330","1290","1566","7","","1","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","1","","","","","","","","1","","","1","1","1","","","1","","1","1","","","","","","","1","","","","1","","1","","1","1","1","","","1","","","1","","1","","","1","","","1","","","","7"
"230092","3676","54","130","B","06","E","COL OF EASTERN UTAH","400 EAST 4TH NORTH","PRICE","UT","84501",".","","3","CARBON","12","2","3","1","1","0","0","0","54","4","7","5","1","3","2","3","0","E01","1","0","0","1","0","0","1","1","1","2","","090000","050000","0","735","1875","0","0","0","750","1500","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7"
"230728","3677","54","100","B","04","E","UTAH STATE UNIVERSITY","","LOGAN","UT","84322",".","","1","CACHE","12","2","8","1","1","1","1","1","54","4","7","5","1","2","1","3","1","A01","1","1","1","0","1","1","1","1","3","","","000000","000000","0","1080","3504","0","918","2568","729","2148","7","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","1","","","","","","","1","","","1","","1","1","","","","1","","","","","7"
"230603","3678","54","110","B","02","E","SOUTHERN UTAH ST COLLEGE","351 WEST CENTER","CEDAR CITY","UT","84720",".","","1","IRON","12","2","4","1","0","1","1","","54","4","7","5","1","2","1","3","0","C01","0","1","1","0","1","0","1","1","2","","","000000","000000","0","852","2271","0","0","0","510","1283","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","1","","","","","","","","","7"
"230597","3679","54","150","B","08","E","SNOW COLLEGE","150 EAST COLLEGE AVENUE","EPHRAIM","UT","84627",".","","3","SANPETE","12","2","3","1","1","0","0","0","54","4","7","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","11","","090000","050000","0","723","1872","0","0","0","600","1035","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7"
"230782","3680","54","120","B","05","E","WEBER STATE COLLEGE","3750 HARRISON BOULEVARD","OGDEN","UT","84408",".","","1","WEBER","12","2","6","1","0","1","1","0","54","4","7","5","1","2","1","3","0","C01","1","1","1","1","1","1","1","4","2","1","","090000","060000","0","876","2367","0","834","2253","891","1566","7","","","","","","","","","","","","","1","1","","","","","","","","1","","","","","","1","","","","1","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","1","","","1","","","1","","","","","","7"
"230807","3681","54","180","","","5","WMINSTER COL-SALT LAKE","1840 SOUTH 1300 EAST","SALT LAKE CY","UT","84105",".","","2","SALT LAKE","21","5","6","0","0","1","1","1","54","4","7","5","2","2","1","3","0","C01","0","1","1","0","1","1","2","4","2","","","000000","000000","4050","0","0","4440","0","0","1600","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","7"
"230816","3682","55","10","","","5","BENNINGTON COLLEGE","","BENNINGTON","VT","05201",".","","99","BENNINGTON","21","1","6","0","0","1","0","0","55","1","1","5","2","2","1","3","0","C01","0","1","1","0","0","0","2","1","2","","","000000","000000","11720","0","0","11720","0","0","1310","1560","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"230834","3683","55","220","D","02","E","CASTLETON STATE COLLEGE","","CASTLETON","VT","05735",".","","99","RUTLAND","12","1","7","0","1","1","1","1","55","1","1","5","1","2","1","3","0","C01","1","1","1","1","1","1","1","1","2","","","000000","000000","0","1974","4134","0","1974","4134","1544","1352","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","3"
"230852","3684","55","30","","","5","CHAMPLAIN COLLEGE","163 SOUTH WILLARD STREET","BURLINGTON","VT","05401",".","","99","CHITTENDEN","21","1","3","1","1","0","0","0","55","1","1","5","2","3","2","3","0","E01","1","1","0","1","1","0","2","2","2","0","","090000","060000","4230","0","0","0","0","0","1815","1400","7","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4"
"231077","3685","55","40","","","5","C SNT JOSEPH THE PROVIDER","CLEMENT ROAD","RUTLAND","VT","05701",".","","99","RUTLAND","21","1","6","0","0","1","1","1","55","1","1","5","2","2","1","3","0","D08","1","1","1","1","1","1","2","1","2","","","000000","000000","4230","0","0","4230","0","0","1195","1415","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"230889","3686","55","50","","","5","GODDARD COLLEGE","","PLAINFIELD","VT","05667",".","","99","WASHINGTON","21","1","6","0","0","1","1","0","55","1","1","5","2","2","1","3","0","B01","0","1","0","0","1","0","2","1","2","3","","060000","060000","6930","0","0","4800","0","0","1000","1570","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"230898","3687","55","60","","","5","GREEN MOUNTAIN COLLEGE","COLLEGE STREET","POULTNEY","VT","05764",".","","99","RUTLAND","21","1","4","1","0","1","1","0","55","1","1","5","2","2","1","3","0","E01","0","0","0","0","0","0","2","1","2","","","000000","000000","5408","0","0","0","0","0","1811","1403","7","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"230913","3688","55","240","D","04","E","JOHNSON STATE COLLEGE","","JOHNSON","VT","05656",".","","99","LAMOILLE","12","1","6","0","0","1","1","0","55","1","1","5","1","2","1","3","0","C01","1","1","1","1","1","1","1","1","2","","","000000","000000","0","1974","4134","0","1690","3850","1544","1352","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"230931","3689","55","250","D","05","E","LYNDON STATE COLLEGE","","LYNDONVILLE","VT","05851",".","","99","CALEDONIA","12","1","6","1","1","1","1","1","55","1","1","5","1","2","1","3","0","C01","1","1","1","1","1","1","1","1","2","9","","090000","050000","0","1966","4126","0","449","989","1544","1352","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
